"participant_id","pilotNumber","demo_gend","demo_educ","demo_occu","demo_reve","demo_degre","demo_cours","demo_lsat","demo_age","spanLength","treatment","isLotteryFirst","completionCountLottery","completionCountMirror","wrongAnswerCountLottery","wrongAnswerCountMirror","noSwitchCounter","noSwitchCounterFirstPart","noSwitchCounterSecondPart","noSwitchCounterLottery","noSwitchCounterMirror","payment_spanMpl","payment_spanSpan","payment_calibration","payment_total","mplType","mirror_ev","mirror_rtChoice","mirror_subBlockNumber","mirror_accuracy","mirror_rtSpanMpl","mirror_EGEmpirical","mirror_noSwitch","mirror_noSwitchSure","mirror_noSwitchLottery","lottery_ev","lottery_rtChoice","lottery_subBlockNumber","lottery_accuracy","lottery_rtSpanMpl","lottery_EGEmpirical","lottery_noSwitch","lottery_noSwitchSure","lottery_noSwitchLottery","mirror_position","lottery_position","pred","prob","multiplier","aboveMedRtChoice","aboveMedImpactCogLoad"
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"LS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,10,-1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"LS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.3,25,-1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"LS50",-12.5,20532.4000000004,13,0.142857142857143,13558.0999999996,17.5888888888889,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",NA,-12.5,50,1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"LS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.9,7366.70000000019,13,0.285714285714286,23174.2000000002,11.4,0,0,0,NA,"low",-18.7,75,1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"LS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.5,90,1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"AS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"AS15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"GO90",18.5,14503.6000000001,15,0,26718.2000000002,27.18,0,0,0,19.5,5881.20000000019,16,0.571428571428571,18374,27.36,0,0,0,NA,NA,22.5,90,-1,1,0
"425rcd6et9xsa6y",4,"Homme","Diplôme d'ingénieur / diplôme professionnel","Étudiant·e","Moins de 500 €","Oui","Oui","4",26,7,"hard",FALSE,0,0,0,0,1,1,0,0,1,0.47,0.24,0.5,7.21,"GO10",18.5,17143.5,16,0.142857142857143,14022,13.58,0,0,0,16.5,14220.4000000004,15,0.428571428571429,7382.29999999981,14.7,0,0,0,NA,NA,2.5,10,1,1,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"G10",NA,2886.79999999981,8,0.5,11670.0999999996,8.25,0,0,0,2.5,1567,5,0.333333333333333,12262.2000000002,8.3,0,0,0,"high","high",2.5,10,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"G25",NA,2607.79999999981,10,0.5,12598,12.1666666666667,0,0,0,8.9,4253.39999999991,8,0.333333333333333,7254.20000000019,11.25,1,0,1,"high","high",6.3,25,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"G50",NA,6131,6,0.166666666666667,5110,18.5666666666667,0,0,0,13.5,1699.5,4,0.833333333333333,28078.2000000002,18.45,0,0,0,"high","high",12.5,50,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"G75",18.9,7442.29999999981,4,0.333333333333333,10845.5999999996,24.65,0,0,0,NA,3525.19999999972,1,0.666666666666667,27165.7999999998,24.6361111111111,0,0,0,"high","high",18.7,75,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"G90",22.7,2119.80000000028,12,0.666666666666667,8862.39999999991,28.2944444444444,0,0,0,NA,2814.29999999981,10,0.666666666666667,6630.20000000019,27.7444444444444,0,0,0,"high","high",22.5,90,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"L10",-4.9,17927.9000000004,7,0.166666666666667,3510.09999999963,26.9,1,1,0,-2.1,1914.39999999991,11,0.5,12366.3000000003,27.6777777777778,0,0,0,"low","low",-2.5,10,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"L25",NA,7686.10000000009,2,0.5,27326,23.4972222222222,0,0,0,-7.1,2163.39999999991,2,0.5,23414.3000000003,23.775,0,0,0,"low","low",-6.3,25,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"L50",NA,3096,11,0.333333333333333,7006.10000000009,17.3166666666667,0,0,0,NA,1905.20000000019,9,0.666666666666667,10494.2000000002,17.45,0,0,0,"low","low",-12.5,50,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"L75",-19.9,16119,1,0.666666666666667,10773.7000000002,11.2194444444444,0,0,0,-18.7,1748.59999999963,12,0.666666666666667,7062.60000000009,11.4027777777778,0,0,0,"low","low",-18.7,75,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"L90",-23.1,2312.5,9,0.666666666666667,14494.3999999999,7.65,0,0,0,-22.7,2526.5,7,0.666666666666667,20494.3000000003,7.69444444444444,0,0,0,"low","low",-22.5,90,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"A10",1,14063,3,0.5,11053.8999999999,15.8333333333333,0,0,0,2.5,4306.79999999981,3,0.833333333333333,13573.7000000002,15.5416666666667,0,0,0,"low","low",0,50,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"A15",0.5,3983.90000000037,5,0.333333333333333,23445.9000000004,21.375,0,0,0,-4,2494.89999999991,6,0.666666666666667,7206.20000000019,20.5,0,0,0,"high","high",0,50,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"GS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"GS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,25,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"GS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,50,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"GS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3535.29999999981,13,0.833333333333333,11566.3000000003,24.65,0,0,0,NA,"high",18.7,75,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"GS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,1742.5,14,0.833333333333333,17518.2000000002,28.1611111111111,0,0,0,NA,"high",22.5,90,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"LS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,10,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"LS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.3,25,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"LS50",-13.5,1795.5,13,0.333333333333333,10590.3000000003,17.45,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",NA,-12.5,50,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"LS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.7,75,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"LS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.5,90,1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"AS10",NA,2427.20000000019,14,0.5,44158.3000000003,15.7638888888889,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",NA,0,50,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"AS15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"GO90",NA,4790.10000000009,16,0.5,18662,25.26,0,0,0,25.5,2352.5,16,0.666666666666667,6437.89999999991,27.5,1,0,1,NA,NA,22.5,90,-1,0,0
"7vrmxs1czn2ut4s",4,"Femme","Master","Étudiant·e","Moins de 500 €","Oui","Non","9",27,6,"hard",FALSE,2,0,2,0,3,1,2,2,1,0.55,0.34,0,6.89,"GO10",10.5,1806.20000000019,15,0.666666666666667,14390.2000000002,17.1,0,0,0,11.5,1402.20000000019,15,0.5,8453.89999999991,16.8,0,0,0,NA,NA,2.5,10,1,0,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"G10",2.5,9567.30000000005,10,1,1910.60000000009,7.7,0,0,0,3.1,11099.7999999998,4,1,1166.29999999981,7.65,0,0,0,"low","low",2.5,10,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"G25",6.7,18318.7,7,1,1030.30000000005,11.375,0,0,0,7.3,5910.80000000028,2,1,1454.10000000009,11.25,1,0,1,"low","low",6.3,25,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"G50",12.5,6190.80000000005,1,1,1614.10000000009,18.5888888888889,0,0,0,11.7,23411.1000000001,1,1,2470.09999999963,18.5,1,1,0,"high","high",12.5,50,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"G75",17.5,14197.6000000001,11,1,1806.19999999972,23.6583333333333,0,0,0,18.1,17783.4000000004,9,1,1870.30000000028,23.8166666666667,0,0,0,"low","low",18.7,75,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"G90",22.9,25253.9000000001,3,1,2141.80000000005,27.6777777777778,0,0,0,20.1,17183.5,11,1,1318.09999999963,26.9,1,1,0,"low","low",22.5,90,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"L10",-2.5,15907.2,8,1,1054.30000000005,28.3,0,0,0,-2.9,10643.6000000001,8,1,1158.19999999972,28.2777777777778,0,0,0,"high","high",-2.5,10,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"L25",-6.5,12667.5,12,1,1222.39999999991,24.6444444444444,0,0,0,-7.3,14999.2999999998,10,1,1197.89999999991,24.5,1,1,0,"high","high",-6.3,25,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"L50",-12.5,19208.6000000001,4,1,1718,17.5888888888889,0,0,0,-13.9,16985.1000000001,6,1,1254,17.3166666666667,0,0,0,"low","low",-12.5,50,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"L75",-17.5,12333.2999999998,5,1,1206.40000000014,12.0083333333333,0,0,0,-17.9,24791.7999999998,7,1,1518.19999999972,12.125,0,0,0,"high","high",-18.7,75,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"L90",-22.5,17101.2,9,1,1422.09999999986,8.3,0,0,0,-20.1,7284.70000000019,3,1,3126,7.5,1,0,1,"high","high",-22.5,90,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"A10",0,15159.7,6,1,1277.90000000014,16.3888888888889,0,0,0,-2.5,11647.5999999996,5,1,1286.10000000009,16.0416666666667,0,0,0,"high","high",0,50,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"A15",0,22712,2,1,2221.90000000014,20.8888888888889,0,0,0,-2.5,15230.5999999996,12,1,1101.80000000028,20.5416666666667,0,0,0,"low","low",0,50,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"GS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"GS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,25,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"GS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,50,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"GS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,75,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"GS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,90,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"LS10",-2.5,11289.3999999999,14,1,1462.39999999991,28.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",NA,-2.5,10,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"LS25",-6.5,10877.7000000002,13,1,1198.10000000009,24.6444444444444,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",NA,-6.3,25,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"LS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.5,50,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"LS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.7,75,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"LS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.1,11875.7000000002,14,1,1534.30000000028,7.5,1,0,1,NA,"high",-22.5,90,1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"AS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5,16128,13,1,1109.79999999981,15.2638888888889,0,0,0,NA,"high",0,50,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"AS15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"GO90",23.5,10825.5,15,1,1342.10000000009,27.68,0,0,0,20.5,15354.4000000004,16,1,1333.89999999991,27.5,0,0,0,NA,NA,22.5,90,-1,1,0
"su7uyfc3h1pcpcd",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Oui","Oui","8",27,8,"easy",FALSE,0,0,0,0,6,0,6,6,0,3.3,0.92,1,11.22,"GO10",2.5,10457.5999999996,16,1,1525.70000000019,18.08,0,0,0,6.5,17453.6999999997,15,1,1453.89999999991,17.76,0,0,0,NA,NA,2.5,10,1,1,0
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"G10",0.1,4243.20000000019,3,1,7725.60000000009,6.9,1,1,0,0.1,4761.5,8,0.75,10661.8999999999,6.9,1,1,0,"low","low",2.5,10,1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"G25",3.7,3794.69999999972,10,0.5,6150.10000000009,10.5,1,1,0,3.7,3942.70000000019,7,0.75,5221.89999999991,10.5,1,1,0,"low","low",6.3,25,1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"G50",11.7,2827.89999999991,8,1,6862.10000000009,18.5,1,1,0,11.7,7189.5,3,1,6253.90000000037,18.5,1,1,0,"high","high",12.5,50,-1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"G75",17.7,3217.5,6,0.75,6094.10000000009,24.5,1,1,0,17.7,4831.59999999963,6,1,7749.89999999991,24.5,1,1,0,"high","high",18.7,75,-1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"G90",20.1,3039.20000000019,4,0.875,8750.10000000009,26.9,1,1,0,20.1,14864,2,0.5,6853.89999999991,26.9,1,1,0,"low","low",22.5,90,-1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"L10",-3.7,2657.5,7,0.375,6574,28.1,1,1,0,-3.7,8629.39999999991,9,1,6494,28.1,1,1,0,"high","high",-2.5,10,-1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"L25",-3.7,5630.5,12,0.625,7726.19999999972,23.75,1,0,1,-7.3,6764.89999999991,12,0.875,9854.20000000019,24.5,1,1,0,"high","high",-6.3,25,-1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"L50",-11.7,4063.10000000009,2,0.75,6382.10000000009,17.5,1,0,1,-11.7,7552.19999999972,11,0.625,8982.29999999981,17.5,1,0,1,"low","low",-12.5,50,1,0,1
"v0le8hhkrnwr4uj",4,"Homme","Master","Étudiant·e","Entre 500 € et 1000 €","Non","Non","5",29,8,"hard",TRUE,0,0,0,0,32,16,16,16,16,3.3,0.39,1,10.69,"L75",-17.7,3290.39999999991,11,1,6350.39999999991,11.25,1,0,1,-17.7,18954.6000000001,4,0.875,14638.1000000001,11.25,1,0,1,"low","low",-18.7,75,1,0,1
